artist_name,song_name,genres
snoop dogg,lay low,Hip Hop; Rap; Black Music
bright eyes,false advertising,Indie
bright eyes,firewall,Indie
bright eyes,first day of my life,Indie
bright eyes,four winds,Indie
bright eyes,from a balance beam,Indie
bright eyes,gold mine gutted,Indie
bright eyes,haile selassie,Indie
bright eyes,hit the switch,Indie
bright eyes,hot knives,Indie
bright eyes,i believe in symmetry,Indie
animal collective,also frightened,Indie
animal collective,alvin row,Indie
animal collective,amanita,Indie
animal collective,applesauce,Indie
animal collective,april and the phantom,Indie
animal collective,baby day,Indie
animal collective,banshee beat,Indie
animal collective,bees,Indie
animal collective,bleed,Indie
animal collective,bluish,Indie
animal collective,brother sport,Indie
animal collective,chocolate girl,Indie
animal collective,chores,Indie
animal collective,cobwebs,Indie
animal collective,college,Indie
animal collective,cuckoo cuckoo,Indie
animal collective,daffy duck,Indie
animal collective,daily routine,Indie
animal collective,derek,Indie
animal collective,did you see the words,Indie
animal collective,doggy,Indie
animal collective,dragon slayer,Indie
animal collective,essplode,Indie
animal collective,father time,Indie
animal collective,fickle cycle,Indie
animal collective,fireworks,Indie
animal collective,flesh canoe,Indie
animal collective,floridada,Indie
animal collective,for reverend green,Indie
animal collective,forest gospel,Indie
guided by voices,motor away,Indie
guided by voices,run wild,Indie
guided by voices,a farewell to arms,Indie
guided by voices,a kind of love,Indie
guided by voices,a salty salute,Indie
guided by voices,a trophy mule in particular,Indie
guided by voices,always gone,Indie
guided by voices,andre the hawk,Indie
guided by voices,apology in advance,Indie
guided by voices,arthur has business elsewhere,Indie
guided by voices,asia minor,Indie
guided by voices,asphyxiated circle,Indie
guided by voices,back to the lake,Indie
guided by voices,bad and rare,Indie
guided by voices,beat your wings,Indie
guided by voices,big school,Indie
guided by voices,black ghost pie,Indie
guided by voices,break even,Indie
guided by voices,bulldog skin,Indie
guided by voices,bunco men,Indie
guided by voices,car language,Indie
guided by voices,cat beats a drum,Indie
guided by voices,chasing heather crazy,Indie
guided by voices,cheyenne,Indie
guided by voices,christian animation torch carriers,Indie
guided by voices,cruise,Indie
guided by voices,dank star ground control,Indie
guided by voices,dead cloud,Indie
guided by voices,demons are real,Indie
guided by voices,dirty water,Indie
elton john,your song,Soft Rock; Romântico; Pop/Rock
elton john,rocket man,Soft Rock; Romântico; Pop/Rock
elton john,sacrifice,Soft Rock; Romântico; Pop/Rock
elton john,can you feel the love tonight,Soft Rock; Romântico; Pop/Rock
elton john,nikita,Soft Rock; Romântico; Pop/Rock
elton john,goodbye yellow brick road,Soft Rock; Romântico; Pop/Rock
elton john,candle in the wind,Soft Rock; Romântico; Pop/Rock
elton john,the one,Soft Rock; Romântico; Pop/Rock
elton john,daniel,Soft Rock; Romântico; Pop/Rock
elton john,tiny dancer,Soft Rock; Romântico; Pop/Rock
elton john,circle of life,Soft Rock; Romântico; Pop/Rock
elton john,kiss the bride,Soft Rock; Romântico; Pop/Rock
elton john,bennie and the jets,Soft Rock; Romântico; Pop/Rock
elton john,a dream come true,Soft Rock; Romântico; Pop/Rock
elton john,a good heart,Soft Rock; Romântico; Pop/Rock
elton john,a town called jubilee,Soft Rock; Romântico; Pop/Rock
elton john,all the girls love alice,Soft Rock; Romântico; Pop/Rock
elton john,american triangle,Soft Rock; Romântico; Pop/Rock
elton john,and the house fell down,Soft Rock; Romântico; Pop/Rock
elton john,answer in the sky,Soft Rock; Romântico; Pop/Rock
elton john,ballad of the boy in the red shoes,Soft Rock; Romântico; Pop/Rock
elton john,believe,Soft Rock; Romântico; Pop/Rock
elton john,birds,Soft Rock; Romântico; Pop/Rock
elton john,blue eyes,Soft Rock; Romântico; Pop/Rock
elton john,blue wonderful,Soft Rock; Romântico; Pop/Rock
elton john,blues never fade away,Soft Rock; Romântico; Pop/Rock
elton john,burn down the mission,Soft Rock; Romântico; Pop/Rock
elton john,claw hammer,Soft Rock; Romântico; Pop/Rock
elton john,crocodile rock,Soft Rock; Romântico; Pop/Rock
elton john,dark diamond,Soft Rock; Romântico; Pop/Rock
sara bareilles,she used to be mine,Pop; Romântico
sara bareilles,never ever getting rid of me,Pop; Romântico
sara bareilles,gravity,Pop; Romântico
sara bareilles,love song,Pop; Romântico
sara bareilles,brave,Pop; Romântico
sara bareilles,many the miles,Pop; Romântico
sara bareilles,i choose you,Pop; Romântico
sara bareilles,little voice,Pop; Romântico
sara bareilles,orpheus,Pop; Romântico
sara bareilles,1000 times,Pop; Romântico
sara bareilles,goodbye yellow brick road,Pop; Romântico
sara bareilles,poetry by dead men,Pop; Romântico
sara bareilles,coming back to you,Pop; Romântico
sara bareilles,love on the rocks,Pop; Romântico
sara bareilles,opening up,Pop; Romântico
sara bareilles,more love,Pop; Romântico
sara bareilles,ghost light,Pop; Romântico
sara bareilles,armor,Pop; Romântico
sara bareilles,august moon,Pop; Romântico
sara bareilles,basket case,Pop; Romântico
sara bareilles,beautiful girl,Pop; Romântico
sara bareilles,between the lines,Pop; Romântico
sara bareilles,bluebird,Pop; Romântico
sara bareilles,bottle it up,Pop; Romântico
sara bareilles,breathe again,Pop; Romântico
sara bareilles,bright lights and cityscapes,Pop; Romântico
sara bareilles,chasing the sun,Pop; Romântico
sara bareilles,city,Pop; Romântico
sara bareilles,come round soon,Pop; Romântico
sara bareilles,dear hope,Pop; Romântico
relient k,deathbed,Pop/Punk; Gospel/Religioso; Rock
relient k,air for free,Pop/Punk; Gospel/Religioso; Rock
relient k,my girlfriend,Pop/Punk; Gospel/Religioso; Rock
relient k,i so hate consequences,Pop/Punk; Gospel/Religioso; Rock
relient k,let it all out,Pop/Punk; Gospel/Religioso; Rock
relient k,trademark,Pop/Punk; Gospel/Religioso; Rock
relient k,devastation and reform,Pop/Punk; Gospel/Religioso; Rock
relient k,lost boy,Pop/Punk; Gospel/Religioso; Rock
relient k,bee your man,Pop/Punk; Gospel/Religioso; Rock
relient k,cat,Pop/Punk; Gospel/Religioso; Rock
relient k,12 days of christmas,Pop/Punk; Gospel/Religioso; Rock
relient k,17 magazine,Pop/Punk; Gospel/Religioso; Rock
relient k,angels we have heard on high,Pop/Punk; Gospel/Religioso; Rock
relient k,apathetic way to be,Pop/Punk; Gospel/Religioso; Rock
relient k,at least we made it this far,Pop/Punk; Gospel/Religioso; Rock
relient k,baby,Pop/Punk; Gospel/Religioso; Rock
relient k,balloon ride,Pop/Punk; Gospel/Religioso; Rock
relient k,be my escape,Pop/Punk; Gospel/Religioso; Rock
relient k,beaming,Pop/Punk; Gospel/Religioso; Rock
relient k,bite my tongue,Pop/Punk; Gospel/Religioso; Rock
relient k,breakdown,Pop/Punk; Gospel/Religioso; Rock
relient k,candlelight,Pop/Punk; Gospel/Religioso; Rock
relient k,charles in charge,Pop/Punk; Gospel/Religioso; Rock
relient k,collapsible lung,Pop/Punk; Gospel/Religioso; Rock
relient k,college kids,Pop/Punk; Gospel/Religioso; Rock
relient k,come right out and say it,Pop/Punk; Gospel/Religioso; Rock
relient k,curl up and die,Pop/Punk; Gospel/Religioso; Rock
relient k,deck the halls,Pop/Punk; Gospel/Religioso; Rock
relient k,disaster,Pop/Punk; Gospel/Religioso; Rock
relient k,down in flames,Pop/Punk; Gospel/Religioso; Rock
new found glory,3rd and long,Pop/Punk; Punk Rock
new found glory,47,Pop/Punk; Punk Rock
new found glory,a thousand years,Pop/Punk; Punk Rock
new found glory,all about her,Pop/Punk; Punk Rock
new found glory,all downhill from here,Pop/Punk; Punk Rock
new found glory,angel,Pop/Punk; Punk Rock
new found glory,anthem for the unwanted,Pop/Punk; Punk Rock
new found glory,backseat,Pop/Punk; Punk Rock
new found glory,ballad for the lost romantics,Pop/Punk; Punk Rock
new found glory,belated,Pop/Punk; Punk Rock
new found glory,better off dead,Pop/Punk; Punk Rock
new found glory,black and blue,Pop/Punk; Punk Rock
new found glory,boulders,Pop/Punk; Punk Rock
new found glory,boy crazy,Pop/Punk; Punk Rock
new found glory,broken sound,Pop/Punk; Punk Rock
new found glory,caught in the act,Pop/Punk; Punk Rock
new found glory,come back bon jovi,Pop/Punk; Punk Rock
new found glory,coming home,Pop/Punk; Punk Rock
new found glory,connect the dots,Pop/Punk; Punk Rock
new found glory,connected,Pop/Punk; Punk Rock
new found glory,constant static,Pop/Punk; Punk Rock
new found glory,crazy for you,Pop/Punk; Punk Rock
new found glory,degenerate,Pop/Punk; Punk Rock
new found glory,dig my own grave,Pop/Punk; Punk Rock
new found glory,doubt full,Pop/Punk; Punk Rock
new found glory,dressed to kill,Pop/Punk; Punk Rock
new found glory,drill it in my brain,Pop/Punk; Punk Rock
new found glory,dumped,Pop/Punk; Punk Rock
new found glory,ending in tragedy,Pop/Punk; Punk Rock
new found glory,eye of the tiger,Pop/Punk; Punk Rock
alanis morissette,hand in my pocket,Pop/Rock; Rock
alanis morissette,ironic,Pop/Rock; Rock
alanis morissette,head over feet,Pop/Rock; Rock
alanis morissette,you oughta know,Pop/Rock; Rock
alanis morissette,you learn,Pop/Rock; Rock
alanis morissette,thank u,Pop/Rock; Rock
alanis morissette,that i would be good,Pop/Rock; Rock
alanis morissette,crazy,Pop/Rock; Rock
alanis morissette,uninvited,Pop/Rock; Rock
alanis morissette,hands clean,Pop/Rock; Rock
alanis morissette,guardian,Pop/Rock; Rock
alanis morissette,all i really want,Pop/Rock; Rock
alanis morissette,flinch,Pop/Rock; Rock
alanis morissette,reasons i drink,Pop/Rock; Rock
alanis morissette,perfect,Pop/Rock; Rock
alanis morissette,forgiven,Pop/Rock; Rock
alanis morissette,olive branch,Pop/Rock; Rock
alanis morissette,citizen of the planet,Pop/Rock; Rock
alanis morissette,offer,Pop/Rock; Rock
alanis morissette,21 things i want in a lover,Pop/Rock; Rock
alanis morissette,a man,Pop/Rock; Rock
alanis morissette,ablaze,Pop/Rock; Rock
alanis morissette,bent 4 u,Pop/Rock; Rock
alanis morissette,celebrity,Pop/Rock; Rock
alanis morissette,closer than you might believe,Pop/Rock; Rock
alanis morissette,comfort,Pop/Rock; Rock
alanis morissette,death of cinderella,Pop/Rock; Rock
alanis morissette,diagnosis,Pop/Rock; Rock
alanis morissette,doth i protest too much,Pop/Rock; Rock
alanis morissette,edge of evolution,Pop/Rock; Rock
boyce avenue,stand by me,Pop/Rock; Romântico
boyce avenue,someone you loved,Pop/Rock; Romântico
boyce avenue,you say,Pop/Rock; Romântico
boyce avenue,heaven,Pop/Rock; Romântico
boyce avenue,perfect,Pop/Rock; Romântico
boyce avenue,just the way you are,Pop/Rock; Romântico
boyce avenue,someone like you,Pop/Rock; Romântico
boyce avenue,wonderful tonight,Pop/Rock; Romântico
boyce avenue,fast car,Pop/Rock; Romântico
boyce avenue,a thousand miles,Pop/Rock; Romântico
boyce avenue,beautiful soul,Pop/Rock; Romântico
boyce avenue,a sky full of stars,Pop/Rock; Romântico
boyce avenue,a thousand years,Pop/Rock; Romântico
boyce avenue,all of me,Pop/Rock; Romântico
boyce avenue,anytime,Pop/Rock; Romântico
boyce avenue,apologize,Pop/Rock; Romântico
boyce avenue,babylon,Pop/Rock; Romântico
boyce avenue,bad habits,Pop/Rock; Romântico
boyce avenue,best of you,Pop/Rock; Romântico
boyce avenue,blackbird,Pop/Rock; Romântico
boyce avenue,blame,Pop/Rock; Romântico
boyce avenue,bleeding love,Pop/Rock; Romântico
boyce avenue,call me maybe,Pop/Rock; Romântico
boyce avenue,cheap thrills,Pop/Rock; Romântico
boyce avenue,closer,Pop/Rock; Romântico
boyce avenue,cold heart,Pop/Rock; Romântico
boyce avenue,dare to believe,Pop/Rock; Romântico
boyce avenue,daylight,Pop/Rock; Romântico
boyce avenue,dream on,Pop/Rock; Romântico
boyce avenue,drive,Pop/Rock; Romântico
rush,tom sawyer,Progressivo; Rock
rush,the spirit of radio,Progressivo; Rock
rush,bravado,Progressivo; Rock
rush,closer to the heart,Progressivo; Rock
rush,limelight,Progressivo; Rock
rush,finding my way,Progressivo; Rock
rush,time stand still,Progressivo; Rock
rush,2112,Progressivo; Rock
rush,animate,Progressivo; Rock
rush,roll the bones,Progressivo; Rock
rush,red sector a,Progressivo; Rock
rush,subdivisions,Progressivo; Rock
rush,a passage to bangkok,Progressivo; Rock
rush,distant early warning,Progressivo; Rock
rush,force ten,Progressivo; Rock
rush,the garden,Progressivo; Rock
rush,xanadu,Progressivo; Rock
rush,a farewell to kings,Progressivo; Rock
rush,anthem,Progressivo; Rock
rush,armor and sword,Progressivo; Rock
rush,bastille day,Progressivo; Rock
rush,between the wheels,Progressivo; Rock
rush,bravest face,Progressivo; Rock
rush,bu2b,Progressivo; Rock
rush,bu2b2,Progressivo; Rock
rush,caravan,Progressivo; Rock
rush,carnies,Progressivo; Rock
rush,ceiling unlimited,Progressivo; Rock
rush,cinderella man,Progressivo; Rock
rush,circumstances,Progressivo; Rock
the beatles,let it be,Rock; Psicodelia; Pop/Rock
the beatles,hey jude,Rock; Psicodelia; Pop/Rock
the beatles,here comes the sun,Rock; Psicodelia; Pop/Rock
the beatles,something,Rock; Psicodelia; Pop/Rock
the beatles,come together,Rock; Psicodelia; Pop/Rock
the beatles,i want to hold your hand,Rock; Psicodelia; Pop/Rock
the beatles,get back,Rock; Psicodelia; Pop/Rock
the beatles,all you need is love,Rock; Psicodelia; Pop/Rock
the beatles,while my guitar gently weeps,Rock; Psicodelia; Pop/Rock
the beatles,blackbird,Rock; Psicodelia; Pop/Rock
the beatles,yellow submarine,Rock; Psicodelia; Pop/Rock
the beatles,the long and winding road,Rock; Psicodelia; Pop/Rock
the beatles,a day in the life,Rock; Psicodelia; Pop/Rock
the beatles,strawberry fields forever,Rock; Psicodelia; Pop/Rock
the beatles,twist and shout,Rock; Psicodelia; Pop/Rock
the beatles,eleanor rigby,Rock; Psicodelia; Pop/Rock
the beatles,across the universe,Rock; Psicodelia; Pop/Rock
the beatles,all together now,Rock; Psicodelia; Pop/Rock
the beatles,and i love her,Rock; Psicodelia; Pop/Rock
the beatles,and your bird can sing,Rock; Psicodelia; Pop/Rock
the beatles,ask me why,Rock; Psicodelia; Pop/Rock
the beatles,beautiful dreamer,Rock; Psicodelia; Pop/Rock
the beatles,because,Rock; Psicodelia; Pop/Rock
the beatles,birthday,Rock; Psicodelia; Pop/Rock
the beatles,boys,Rock; Psicodelia; Pop/Rock
the beatles,carry that weight,Rock; Psicodelia; Pop/Rock
the beatles,chains,Rock; Psicodelia; Pop/Rock
the beatles,cry baby cry,Rock; Psicodelia; Pop/Rock
the beatles,dear prudence,Rock; Psicodelia; Pop/Rock
the beatles,devil in her heart,Rock; Psicodelia; Pop/Rock
red hot chili peppers,poster child,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,californication,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,black summer,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,otherside,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,under the bridge,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,scar tissue,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,by the way,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,dark necessities,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,dani california,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,around the world,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,the zephyr song,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,universally speaking,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,aeroplane,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,give it away,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,tell me baby,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,soul to squeeze,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,goodbye angels,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,the adventures of rain dance maggie,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,the getaway,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,sick love,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,the longest wave,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,21st century,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,a certain someone,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,animal bar,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,annie wants a baby,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,apache rose peacock,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,blood sugar sex magik,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,brave from afar,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,breaking the girl,Rock Alternativo; Rock; Punk Rock
red hot chili peppers,cabron,Rock Alternativo; Rock; Punk Rock
green day,boulevard of broken dreams,Rock; Punk Rock; Rock Alternativo
green day,wake me up when september ends,Rock; Punk Rock; Rock Alternativo
green day,basket case,Rock; Punk Rock; Rock Alternativo
green day,american idiot,Rock; Punk Rock; Rock Alternativo
green day,holiday,Rock; Punk Rock; Rock Alternativo
green day,21 guns,Rock; Punk Rock; Rock Alternativo
green day,jesus of suburbia,Rock; Punk Rock; Rock Alternativo
green day,when i come around,Rock; Punk Rock; Rock Alternativo
green day,she,Rock; Punk Rock; Rock Alternativo
green day,welcome to paradise,Rock; Punk Rock; Rock Alternativo
green day,last night on earth,Rock; Punk Rock; Rock Alternativo
green day,nice guys finish last,Rock; Punk Rock; Rock Alternativo
green day,homecoming,Rock; Punk Rock; Rock Alternativo
green day,21st century breakdown,Rock; Punk Rock; Rock Alternativo
green day,minority,Rock; Punk Rock; Rock Alternativo
green day,outsider,Rock; Punk Rock; Rock Alternativo
green day,sweet 16,Rock; Punk Rock; Rock Alternativo
green day,2000 light years away,Rock; Punk Rock; Rock Alternativo
green day,8th avenue serenade,Rock; Punk Rock; Rock Alternativo
green day,99 revolutions,Rock; Punk Rock; Rock Alternativo
green day,a little boy named train,Rock; Punk Rock; Rock Alternativo
green day,all the time,Rock; Punk Rock; Rock Alternativo
green day,amanda,Rock; Punk Rock; Rock Alternativo
green day,angel blue,Rock; Punk Rock; Rock Alternativo
green day,are we the waiting,Rock; Punk Rock; Rock Alternativo
green day,ashley,Rock; Punk Rock; Rock Alternativo
green day,baby eyes,Rock; Punk Rock; Rock Alternativo
green day,back in the usa,Rock; Punk Rock; Rock Alternativo
green day,bang bang,Rock; Punk Rock; Rock Alternativo
green day,before the lobotomy,Rock; Punk Rock; Rock Alternativo
bad religion,1000 memories,Punk Rock; Rock
bad religion,52 seconds,Punk Rock; Rock
bad religion,a streetkid named desire,Punk Rock; Rock
bad religion,a world without melody,Punk Rock; Rock
bad religion,ad hominem,Punk Rock; Rock
bad religion,age of unreason,Punk Rock; Rock
bad religion,all there is,Punk Rock; Rock
bad religion,american jesus,Punk Rock; Rock
bad religion,atheist peace,Punk Rock; Rock
bad religion,avalon,Punk Rock; Rock
bad religion,before you die,Punk Rock; Rock
bad religion,believe it,Punk Rock; Rock
bad religion,best for you,Punk Rock; Rock
bad religion,beyond electric dreams,Punk Rock; Rock
bad religion,big black dog,Punk Rock; Rock
bad religion,boot stamping on a human face forever,Punk Rock; Rock
bad religion,bored and extremely dangerous,Punk Rock; Rock
bad religion,broken,Punk Rock; Rock
bad religion,candidate,Punk Rock; Rock
bad religion,changing tide,Punk Rock; Rock
bad religion,chaos from within,Punk Rock; Rock
bad religion,crisis time,Punk Rock; Rock
bad religion,cyanide,Punk Rock; Rock
bad religion,dearly beloved,Punk Rock; Rock
bad religion,destined for nothing,Punk Rock; Rock
bad religion,dharma and the bomb,Punk Rock; Rock
bad religion,do the paranoid style,Punk Rock; Rock
bad religion,downfall,Punk Rock; Rock
bad religion,emancipation of the mind,Punk Rock; Rock
bad religion,end of history,Punk Rock; Rock
mxpx,punk rawk show,Punk Rock
mxpx,the darkest places,Punk Rock
mxpx,wrecking hotel rooms,Punk Rock
mxpx,1 and 3,Punk Rock
mxpx,aces up,Punk Rock
mxpx,angels,Punk Rock
mxpx,bass so low,Punk Rock
mxpx,best of times,Punk Rock
mxpx,breathe deep,Punk Rock
mxpx,buildings tumble,Punk Rock
mxpx,call in sick,Punk Rock
mxpx,cast down my heart,Punk Rock
mxpx,chick magnet,Punk Rock
mxpx,christmas day,Punk Rock
mxpx,cold and all alone,Punk Rock
mxpx,cold streets,Punk Rock
mxpx,contention,Punk Rock
mxpx,do your feet hurt,Punk Rock
mxpx,doing time,Punk Rock
mxpx,dolores,Punk Rock
mxpx,drowning,Punk Rock
mxpx,educated guess,Punk Rock
mxpx,emotional anarchist,Punk Rock
mxpx,every light,Punk Rock
mxpx,far away,Punk Rock
mxpx,first day of the rest of our lives,Punk Rock
mxpx,foolish,Punk Rock
mxpx,for always,Punk Rock
mxpx,get me out,Punk Rock
mxpx,grey skies turn blue,Punk Rock
less than jake,welcome to the new south,Punk Rock; Rock; Ska
less than jake,1989,Punk Rock; Rock; Ska
less than jake,24 hours in paramus,Punk Rock; Rock; Ska
less than jake,a return to headphones,Punk Rock; Rock; Ska
less than jake,a still life franchise,Punk Rock; Rock; Ska
less than jake,abandon ship,Punk Rock; Rock; Ska
less than jake,bad scene and a basement show,Punk Rock; Rock; Ska
less than jake,big,Punk Rock; Rock; Ska
less than jake,bigger picture,Punk Rock; Rock; Ska
less than jake,blindsided,Punk Rock; Rock; Ska
less than jake,bomb drop,Punk Rock; Rock; Ska
less than jake,boomtown,Punk Rock; Rock; Ska
less than jake,bridge and tunnel authority,Punk Rock; Rock; Ska
less than jake,city of gainesville,Punk Rock; Rock; Ska
less than jake,conviction notice,Punk Rock; Rock; Ska
less than jake,descant,Punk Rock; Rock; Ska
less than jake,devil in my dna,Punk Rock; Rock; Ska
less than jake,done and dusted,Punk Rock; Rock; Ska
less than jake,down in the mission,Punk Rock; Rock; Ska
less than jake,downbeat,Punk Rock; Rock; Ska
less than jake,dukes of hazzard,Punk Rock; Rock; Ska
less than jake,evil has no boundaries,Punk Rock; Rock; Ska
less than jake,faction,Punk Rock; Rock; Ska
less than jake,fall apart,Punk Rock; Rock; Ska
less than jake,finer points of forgiveness,Punk Rock; Rock; Ska
less than jake,freeze frame,Punk Rock; Rock; Ska
less than jake,fucked,Punk Rock; Rock; Ska
less than jake,gainesville rock city,Punk Rock; Rock; Ska
less than jake,glumble,Punk Rock; Rock; Ska
less than jake,golden age of my negative ways,Punk Rock; Rock; Ska
nas,one love,Rap
nas,purple,Rap
nas,drunk by myself,Rap
nas,get down,Rap
nas,i can,Rap
nas,street dreams,Rap
nas,the world is yours,Rap
nas,10 points,Rap
nas,27 summers,Rap
nas,2nd childhood,Rap
nas,40 side,Rap
nas,a queens story,Rap
nas,accident murderers,Rap
nas,america,Rap
nas,back when,Rap
nas,black president,Rap
nas,black zombie,Rap
nas,blaze a 50,Rap
nas,blue benz,Rap
nas,blunt ashes,Rap
nas,book of rhymes,Rap
nas,breathe,Rap
nas,bye baby,Rap
nas,carry on tradition,Rap
nas,dance,Rap
nas,daughters,Rap
nas,death row east,Rap
nas,dedicated,Rap
nas,disciple,Rap
nas,doo rags,Rap
311,love song,Rock; Surf Music; Reggae
311,amber,Rock; Surf Music; Reggae
311,sometimes jacks rule the realm,Rock; Surf Music; Reggae
311,from chaos,Rock; Surf Music; Reggae
311,beautiful disaster,Rock; Surf Music; Reggae
311,same mistake twice,Rock; Surf Music; Reggae
311,ebb and flow,Rock; Surf Music; Reggae
311,revelation of the year,Rock; Surf Music; Reggae
311,do you right,Rock; Surf Music; Reggae
311,give me a call,Rock; Surf Music; Reggae
311,wake your mind up,Rock; Surf Music; Reggae
311,five of everything,Rock; Surf Music; Reggae
311,showdown,Rock; Surf Music; Reggae
311,sunset in july,Rock; Surf Music; Reggae
311,born to live,Rock; Surf Music; Reggae
311,still dreaming,Rock; Surf Music; Reggae
311,seems uncertain,Rock; Surf Music; Reggae
311,reconsider everything,Rock; Surf Music; Reggae
311,all mixed up,Rock; Surf Music; Reggae
311,and a ways to go,Rock; Surf Music; Reggae
311,better space,Rock; Surf Music; Reggae
311,beyond the gray sky,Rock; Surf Music; Reggae
311,bomb the town,Rock; Surf Music; Reggae
311,boom shanka,Rock; Surf Music; Reggae
311,champagne,Rock; Surf Music; Reggae
311,charge it up,Rock; Surf Music; Reggae
311,come original,Rock; Surf Music; Reggae
311,count me in,Rock; Surf Music; Reggae
311,crack the code,Rock; Surf Music; Reggae
311,crossfire,Rock; Surf Music; Reggae
bruce springsteen,dancing in the dark,Rock
bruce springsteen,born in the usa,Rock
bruce springsteen,born to run,Rock
bruce springsteen,secret garden,Rock
bruce springsteen,pay me my money down,Rock
bruce springsteen,the ghost of tom joad,Rock
bruce springsteen,thunder road,Rock
bruce springsteen,janey needs a shooter,Rock
bruce springsteen,my hometown,Rock
bruce springsteen,tougher than the rest,Rock
bruce springsteen,letter to you,Rock
bruce springsteen,badlands,Rock
bruce springsteen,fire,Rock
bruce springsteen,the river,Rock
bruce springsteen,incident on 57th street,Rock
bruce springsteen,action in the streets,Rock
bruce springsteen,all the way home,Rock
bruce springsteen,american land,Rock
bruce springsteen,atlantic city,Rock
bruce springsteen,backstreets,Rock
bruce springsteen,because the night,Rock
bruce springsteen,better days,Rock
bruce springsteen,black cowboys,Rock
bruce springsteen,breakaway,Rock
bruce springsteen,brilliant disguise,Rock
bruce springsteen,buffalo gals,Rock
bruce springsteen,chimes of freedom,Rock
bruce springsteen,city of night,Rock
bruce springsteen,darkness on the edge of town,Rock
bruce springsteen,down in the hole,Rock
incubus,drive,Rock; Rock Alternativo
incubus,wish you were here,Rock; Rock Alternativo
incubus,adolescents,Rock; Rock Alternativo
incubus,dig,Rock; Rock Alternativo
incubus,love hurts,Rock; Rock Alternativo
incubus,megalomaniac,Rock; Rock Alternativo
incubus,i miss you,Rock; Rock Alternativo
incubus,anna molly,Rock; Rock Alternativo
incubus,pardon me,Rock; Rock Alternativo
incubus,our love,Rock; Rock Alternativo
incubus,into the summer,Rock; Rock Alternativo
incubus,state of the art,Rock; Rock Alternativo
incubus,talk shows on mute,Rock; Rock Alternativo
incubus,stellar,Rock; Rock Alternativo
incubus,nice to know you,Rock; Rock Alternativo
incubus,undefeated,Rock; Rock Alternativo
incubus,a crow left of the murder,Rock; Rock Alternativo
incubus,warning,Rock; Rock Alternativo
incubus,just a phase,Rock; Rock Alternativo
incubus,a kiss to send us off,Rock; Rock Alternativo
incubus,11am,Rock; Rock Alternativo
incubus,a certain shade of green,Rock; Rock Alternativo
incubus,absolution calling,Rock; Rock Alternativo
incubus,admiration,Rock; Rock Alternativo
incubus,agoraphobia,Rock; Rock Alternativo
incubus,anything,Rock; Rock Alternativo
incubus,aqueous transmission,Rock; Rock Alternativo
incubus,black heart inertia,Rock; Rock Alternativo
incubus,blood on the ground,Rock; Rock Alternativo
incubus,circles,Rock; Rock Alternativo
the beach boys,kokomo,Surf Music; Rock
the beach boys,be true to your school,Surf Music; Rock
the beach boys,good vibrations,Surf Music; Rock
the beach boys,god only knows,Surf Music; Rock
the beach boys,california girls,Surf Music; Rock
the beach boys,please let me wonder,Surf Music; Rock
the beach boys,little deuce coupe,Surf Music; Rock
the beach boys,hushabye,Surf Music; Rock
the beach boys,big sur,Surf Music; Rock
the beach boys,409,Surf Music; Rock
the beach boys,add some music to your day,Surf Music; Rock
the beach boys,all summer long,Surf Music; Rock
the beach boys,all this is that,Surf Music; Rock
the beach boys,auld lang syne,Surf Music; Rock
the beach boys,barbara ann,Surf Music; Rock
the beach boys,beaches in mind,Surf Music; Rock
the beach boys,bells of christmas,Surf Music; Rock
the beach boys,blue christmas,Surf Music; Rock
the beach boys,brian wilson christmas interview,Surf Music; Rock
the beach boys,catch a wave,Surf Music; Rock
the beach boys,child is father of the man,Surf Music; Rock
the beach boys,christmas day,Surf Music; Rock
the beach boys,come go with me,Surf Music; Rock
the beach boys,daybreak over the ocean,Surf Music; Rock
